arm_length_m,test_mass_kg,snr_year
1890.0,43.0,2.7188356935156043e-10
1890.0,44.0,2.7188359678229343e-10
1890.0,45.0,2.718836224047154e-10
1890.0,46.0,2.718836463743476e-10
1890.0,47.0,2.718836688303451e-10
1890.0,48.0,2.7188368989752e-10
1890.0,49.0,2.7188370968808e-10
1890.0,50.0,2.7188372830312543e-10
1890.0,51.0,2.718837458339432e-10
1890.0,52.0,2.7188376236312783e-10
1890.0,53.0,2.7188377796555604e-10
1890.0,54.0,2.718837927092365e-10
1890.0,55.0,2.718838066560523e-10
1890.0,56.0,2.7188381986241055e-10
1890.0,57.0,2.718838323798144e-10
1890.0,58.0,2.718838442553659e-10
1890.0,59.0,2.718838555322095e-10
1890.0,60.0,2.718838662499242e-10
1890.0,61.0,2.71883876444872e-10
1890.0,62.0,2.718838861505061e-10
1890.0,63.0,2.7188389539764617e-10
1890.0,64.0,2.7188390421472283e-10
1890.0,65.0,2.718839126279968e-10
1890.0,66.0,2.7188392066175456e-10
1890.0,67.0,2.7188392833848385e-10
1890.0,68.0,2.71883935679031e-10
1890.0,69.0,2.7188394270274293e-10
1890.0,70.0,2.7188394942759455e-10
1890.0,71.0,2.718839558703037e-10
1890.0,72.0,2.7188396204643574e-10
1890.0,73.0,2.7188396797049706e-10
1890.0,74.0,2.7188397365602054e-10
1890.0,75.0,2.7188397911564305e-10
1890.0,76.0,2.7188398436117536e-10
1890.0,77.0,2.718839894036666e-10
1890.0,78.0,2.7188399425346216e-10
1890.0,79.0,2.7188399892025657e-10
1890.0,80.0,2.718840034131425e-10
1890.0,81.0,2.7188400774065487e-10
1890.0,82.0,2.718840119108111e-10
1890.0,83.0,2.718840159311489e-10
1890.0,84.0,2.718840198087598e-10
1890.0,85.0,2.718840235503205e-10
1890.0,86.0,2.718840271621223e-10
1890.0,87.0,2.7188403065009645e-10
1890.0,88.0,2.718840340198394e-10
1890.0,89.0,2.7188403727663496e-10
1890.0,90.0,2.718840404254751e-10
1890.0,91.0,2.718840434710788e-10
1890.0,92.0,2.7188404641791017e-10
1890.0,93.0,2.7188404927019457e-10
1890.0,94.0,2.718840520319338e-10
1890.0,95.0,2.718840547069202e-10
1890.0,96.0,2.7188405729874936e-10
1890.0,97.0,2.718840598108329e-10
1890.0,98.0,2.7188406224640896e-10
1890.0,99.0,2.718840646085532e-10
1890.0,100.0,2.718840669001881e-10
1900.0,10.0,2.7190755206979034e-10
1900.0,11.0,2.7190947087206624e-10
1900.0,12.0,2.7191093030575723e-10
1900.0,13.0,2.719120661046048e-10
1900.0,14.0,2.7191296733634834e-10
1900.0,15.0,2.719136944106612e-10
1900.0,16.0,2.7191428947204926e-10
1900.0,17.0,2.719147826473289e-10
1900.0,18.0,2.71915195935077e-10
1900.0,19.0,2.7191554570195424e-10
1900.0,20.0,2.7191584432831004e-10
1900.0,21.0,2.7191610131896314e-10
1900.0,22.0,2.7191632406895957e-10
1900.0,23.0,2.7191651840156827e-10
1900.0,24.0,2.7191668895276744e-10
1900.0,25.0,2.71916839450315e-10
1900.0,26.0,2.7191697291918606e-10
1900.0,27.0,2.719170918347704e-10
1900.0,28.0,2.719171982384795e-10
1900.0,29.0,2.7191729382594577e-10
1900.0,30.0,2.719173800149959e-10
1900.0,31.0,2.719174579985311e-10
1900.0,32.0,2.719175287860259e-10
1900.0,33.0,2.7191759323636136e-10
1900.0,34.0,2.7191765208400075e-10
1900.0,35.0,2.71917705960007e-10
1900.0,36.0,2.7191775540903213e-10
1900.0,37.0,2.719178009031357e-10
1900.0,38.0,2.719178428530941e-10
1900.0,39.0,2.7191788161770445e-10
1900.0,40.0,2.7191791751148293e-10
1900.0,41.0,2.719179508110643e-10
1900.0,42.0,2.7191798176054746e-10
1900.0,43.0,2.719180105759824e-10
1900.0,44.0,2.7191803744915054e-10
1900.0,45.0,2.7191806255076364e-10
1900.0,46.0,2.7191808603318206e-10
1900.0,47.0,2.7191810803273215e-10
1900.0,48.0,2.7191812867168925e-10
1900.0,49.0,2.719181480599802e-10
1900.0,50.0,2.7191816629665035e-10
1900.0,51.0,2.7191818347113103e-10
1900.0,52.0,2.719181996643381e-10
1900.0,53.0,2.719182149496263e-10
1900.0,54.0,2.719182293936219e-10
1900.0,55.0,2.7191824305694997e-10
1900.0,56.0,2.7191825599487133e-10
1900.0,57.0,2.719182682578423e-10
1900.0,58.0,2.7191827989200735e-10
1900.0,59.0,2.719182909396338e-10
1900.0,60.0,2.7191830143949667e-10
1900.0,61.0,2.7191831142721825e-10
1900.0,62.0,2.719183209355723e-10
1900.0,63.0,2.719183299947517e-10
1900.0,64.0,2.719183386326093e-10
1900.0,65.0,2.719183468748721e-10
1900.0,66.0,2.719183547453328e-10
1900.0,67.0,2.7191836226602216e-10
1900.0,68.0,2.719183694573627e-10
1900.0,69.0,2.7191837633830816e-10
1900.0,70.0,2.7191838292646786e-10
1900.0,71.0,2.7191838923822026e-10
1900.0,72.0,2.719183952888139e-10
1900.0,73.0,2.719184010924606e-10
1900.0,74.0,2.7191840666241797e-10
1900.0,75.0,2.7191841201106614e-10
1900.0,76.0,2.719184171499759e-10
1900.0,77.0,2.719184220899716e-10
1900.0,78.0,2.719184268411883e-10
1900.0,79.0,2.7191843141312373e-10
1900.0,80.0,2.7191843581468557e-10
1900.0,81.0,2.719184400542352e-10
1900.0,82.0,2.7191844413962735e-10
1900.0,83.0,2.7191844807824623e-10
1900.0,84.0,2.7191845187703933e-10
1900.0,85.0,2.7191845554254763e-10
1900.0,86.0,2.719184590809345e-10
1900.0,87.0,2.719184624980108e-10
1900.0,88.0,2.7191846579925904e-10
1900.0,89.0,2.719184689898558e-10
1900.0,90.0,2.719184720746914e-10
1900.0,91.0,2.719184750583889e-10
1900.0,92.0,2.7191847794532185e-10
1900.0,93.0,2.719184807396297e-10
1900.0,94.0,2.7191848344523267e-10
1900.0,95.0,2.7191848606584626e-10
1900.0,96.0,2.719184886049929e-10
1900.0,97.0,2.7191849106601487e-10
1900.0,98.0,2.7191849345208456e-10
1900.0,99.0,2.719184957662148e-10
1900.0,100.0,2.71918498011269e-10
1910.0,10.0,2.719407578475714e-10
1910.0,11.0,2.7194263783705936e-10
1910.0,12.0,2.719440677493497e-10
1910.0,13.0,2.719451805729527e-10
1910.0,14.0,2.719460635741363e-10
1910.0,15.0,2.719467759407013e-10
1910.0,16.0,2.7194735896470127e-10
1910.0,17.0,2.7194784216356924e-10
1910.0,18.0,2.719482470909042e-10
1910.0,19.0,2.71948589782305e-10
1910.0,20.0,2.71948882367691e-10
1910.0,21.0,2.7194913415961505e-10
1910.0,22.0,2.7194935240353367e-10
1910.0,23.0,2.719495428049197e-10
1910.0,24.0,2.7194970990597177e-10
1910.0,25.0,2.719498573590402e-10
1910.0,26.0,2.719499881279083e-10
1910.0,27.0,2.719501046378915e-10
1910.0,28.0,2.7195020888910557e-10
1910.0,29.0,2.719503025428819e-10
1910.0,30.0,2.7195038698836604e-10
1910.0,31.0,2.7195046339432785e-10
1910.0,32.0,2.7195053274982087e-10
1910.0,33.0,2.7195059589635167e-10
1910.0,34.0,2.7195065355352586e-10
1910.0,35.0,2.719507063396406e-10
1910.0,36.0,2.719507547883297e-10
1910.0,37.0,2.7195079936210346e-10
1910.0,38.0,2.7195084046342845e-10
1910.0,39.0,2.719508784438436e-10
1910.0,40.0,2.7195091361150245e-10
1910.0,41.0,2.719509462374438e-10
1910.0,42.0,2.719509765608285e-10
1910.0,43.0,2.719510047933359e-10
1910.0,44.0,2.719510311228678e-10
1910.0,45.0,2.7195105571668254e-10
1910.0,46.0,2.719510787240584e-10
1910.0,47.0,2.7195110027856363e-10
1910.0,48.0,2.719511205000003e-10
1910.0,49.0,2.7195113949607137e-10
1910.0,50.0,2.7195115736381853e-10
1910.0,51.0,2.7195117419086406e-10
1910.0,52.0,2.7195119005648667e-10
1910.0,53.0,2.719512050325575e-10
1910.0,54.0,2.719512191843547e-10
1910.0,55.0,2.71951232571277e-10
1910.0,56.0,2.7195124524746736e-10
1910.0,57.0,2.719512572623614e-10
1910.0,58.0,2.719512686611701e-10
1910.0,59.0,2.719512794853058e-10
1910.0,60.0,2.7195128977275874e-10
1910.0,61.0,2.7195129955843117e-10
1910.0,62.0,2.7195130887443334e-10
1910.0,63.0,2.719513177503477e-10
1910.0,64.0,2.7195132621346345e-10
1910.0,65.0,2.7195133428898706e-10
1910.0,66.0,2.719513420002301e-10
1910.0,67.0,2.719513493687776e-10
1910.0,68.0,2.719513564146389e-10
1910.0,69.0,2.7195136315638425e-10
1910.0,70.0,2.7195136961126707e-10
1910.0,71.0,2.7195137579533395e-10
1910.0,72.0,2.7195138172352544e-10
1910.0,73.0,2.719513874097656e-10
1910.0,74.0,2.719513928670439e-10
1910.0,75.0,2.719513981074901e-10
1910.0,76.0,2.7195140314244075e-10
1910.0,77.0,2.719514079825013e-10
1910.0,78.0,2.7195141263760197e-10
1910.0,79.0,2.7195141711704803e-10
1910.0,80.0,2.7195142142956724e-10
1910.0,81.0,2.7195142558335167e-10
1910.0,82.0,2.719514295860971e-10
1910.0,83.0,2.719514334450385e-10
1910.0,84.0,2.719514371669828e-10
1910.0,85.0,2.719514407583386e-10
1910.0,86.0,2.7195144422514466e-10
1910.0,87.0,2.7195144757309414e-10
1910.0,88.0,2.7195145080755883e-10
1910.0,89.0,2.719514539336105e-10
1910.0,90.0,2.7195145695604035e-10
1910.0,91.0,2.719514598793783e-10
1910.0,92.0,2.719514627079092e-10
1910.0,93.0,2.7195146544568873e-10
1910.0,94.0,2.719514680965579e-10
1910.0,95.0,2.7195147066415687e-10
1910.0,96.0,2.719514731519371e-10
1910.0,97.0,2.7195147556317303e-10
1910.0,98.0,2.71951477900973e-10
1910.0,99.0,2.7195148016828886e-10
1910.0,100.0,2.7195148236792615e-10
1920.0,10.0,2.7197302517970755e-10
1920.0,11.0,2.7197486732459854e-10
1920.0,12.0,2.719762684519257e-10
1920.0,13.0,2.71977358873435e-10
1920.0,14.0,2.719782240988544e-10
1920.0,15.0,2.719789221245895e-10
1920.0,16.0,2.7197949341150443e-10
1920.0,17.0,2.719799668828499e-10
1920.0,18.0,2.719803636583472e-10
1920.0,19.0,2.719806994507915e-10
1920.0,20.0,2.719809861459194e-10
1920.0,21.0,2.719812328688144e-10
1920.0,22.0,2.719814467190752e-10
1920.0,23.0,2.7198163328731693e-10
1920.0,24.0,2.7198179702429863e-10
1920.0,25.0,2.719819415088437e-10
1920.0,26.0,2.719820696450707e-10
1920.0,27.0,2.7198218380946964e-10
1920.0,28.0,2.719822859618911e-10
1920.0,29.0,2.7198237773022124e-10
1920.0,30.0,2.7198246047563963e-10
1920.0,31.0,2.7198253534338686e-10
1920.0,32.0,2.7198260330260506e-10
1920.0,33.0,2.7198266517785997e-10
1920.0,34.0,2.7198272167427006e-10
1920.0,35.0,2.719827733976851e-10
1920.0,36.0,2.719828208709957e-10
1920.0,37.0,2.7198286454740127e-10
1920.0,38.0,2.7198290482126554e-10
1920.0,39.0,2.7198294203705043e-10
1920.0,40.0,2.71982976496706e-10
1920.0,41.0,2.7198300846581405e-10
1920.0,42.0,2.71983038178721e-10
1920.0,43.0,2.7198306584284455e-10
1920.0,44.0,2.7198309164230345e-10
1920.0,45.0,2.7198311574098906e-10
1920.0,46.0,2.7198313828517415e-10
1920.0,47.0,2.7198315940573834e-10
1920.0,48.0,2.719831792200714e-10
1920.0,49.0,2.7198319783370824e-10
1920.0,50.0,2.719832153417367e-10
1920.0,51.0,2.7198323183001535e-10
1920.0,52.0,2.7198324737622666e-10
1920.0,53.0,2.719832620507947e-10
1920.0,54.0,2.719832759176837e-10
1920.0,55.0,2.719832890350964e-10
1920.0,56.0,2.719833014560859e-10
1920.0,57.0,2.719833132290924e-10
1920.0,58.0,2.719833243984167e-10
1920.0,59.0,2.7198333500463753e-10
1920.0,60.0,2.719833450849802e-10
1920.0,61.0,2.719833546736444e-10
1920.0,62.0,2.7198336380209386e-10
1920.0,63.0,2.7198337249931536e-10
1920.0,64.0,2.7198338079204895e-10
1920.0,65.0,2.7198338870499347e-10
1920.0,66.0,2.719833962609913e-10
1920.0,67.0,2.719834034811927e-10
1920.0,68.0,2.719834103852044e-10
1920.0,69.0,2.7198341699122276e-10
1920.0,70.0,2.7198342331615364e-10
1920.0,71.0,2.7198342937572085e-10
1920.0,72.0,2.7198343518456413e-10
1920.0,73.0,2.719834407563269e-10
1920.0,74.0,2.7198344610373746e-10
1920.0,75.0,2.719834512386812e-10
1920.0,76.0,2.7198345617226647e-10
1920.0,77.0,2.7198346091488526e-10
1920.0,78.0,2.7198346547626785e-10
1920.0,79.0,2.7198346986553215e-10
1920.0,80.0,2.719834740912302e-10
1920.0,81.0,2.7198347816138917e-10
1920.0,82.0,2.7198348208355006e-10
1920.0,83.0,2.719834858648019e-10
1920.0,84.0,2.7198348951181466e-10
1920.0,85.0,2.719834930308681e-10
1920.0,86.0,2.7198349642787916e-10
1920.0,87.0,2.719834997084265e-10
1920.0,88.0,2.7198350287777387e-10
1920.0,89.0,2.719835059408906e-10
1920.0,90.0,2.71983508902472e-10
1920.0,91.0,2.7198351176695627e-10
1920.0,92.0,2.719835145385421e-10
1920.0,93.0,2.719835172212037e-10
1920.0,94.0,2.719835198187047e-10
1920.0,95.0,2.7198352233461186e-10
1920.0,96.0,2.719835247723073e-10
1920.0,97.0,2.719835271349993e-10
1920.0,98.0,2.719835294257338e-10
1920.0,99.0,2.7198353164740333e-10
1920.0,100.0,2.719835338027566e-10
1930.0,10.0,2.720050502579887e-10
1930.0,11.0,2.72006855502351e-10
1930.0,12.0,2.7200822856280315e-10
1930.0,13.0,2.720092971410879e-10
1930.0,14.0,2.7201014503420614e-10
1930.0,15.0,2.7201082907688567e-10
1930.0,16.0,2.720113889195351e-10
1930.0,17.0,2.72011852906045e-10
1930.0,18.0,2.72012241733082e-10
1930.0,19.0,2.720125707986907e-10
1930.0,20.0,2.7201285175051627e-10
1930.0,21.0,2.720130935308499e-10
1930.0,22.0,2.7201330309707086e-10
1930.0,23.0,2.720134859278025e-10
1930.0,24.0,2.7201364638464506e-10
1930.0,25.0,2.7201378797472985e-10
1930.0,26.0,2.7201391354399874e-10
1930.0,27.0,2.720140254213347e-10
1930.0,28.0,2.7201412552732753e-10
1930.0,29.0,2.7201421545725255e-10
1930.0,30.0,2.720142965450213e-10
1930.0,31.0,2.7201436991293185e-10
1930.0,32.0,2.7201443651071204e-10
1930.0,33.0,2.72014497146409e-10
1930.0,34.0,2.720145525110158e-10
1930.0,35.0,2.7201460319824523e-10
1930.0,36.0,2.7201464972051305e-10
1930.0,37.0,2.7201469252193935e-10
1930.0,38.0,2.7201473198898794e-10
1930.0,39.0,2.720147684592202e-10
1930.0,40.0,2.720148022285369e-10
1930.0,41.0,2.7201483355719973e-10
1930.0,42.0,2.7201486267486016e-10
1930.0,43.0,2.72014889784781e-10
1930.0,44.0,2.7201491506739227e-10
1930.0,45.0,2.7201493868330213e-10
1930.0,46.0,2.720149607758532e-10
1930.0,47.0,2.72014981473303e-10
1930.0,48.0,2.7201500089068975e-10
1930.0,49.0,2.72015019131434e-10
1930.0,50.0,2.72015036288719e-10
1930.0,51.0,2.720150524466828e-10
1930.0,52.0,2.720150676814521e-10
1930.0,53.0,2.7201508206203994e-10
1930.0,54.0,2.7201509565112926e-10
1930.0,55.0,2.7201510850575663e-10
1930.0,56.0,2.7201512067791244e-10
1930.0,57.0,2.7201513221506646e-10
1930.0,58.0,2.7201514316063207e-10
1930.0,59.0,2.720151535543749e-10
1930.0,60.0,2.7201516343277494e-10
1930.0,61.0,2.720151728293461e-10
1930.0,62.0,2.7201518177492227e-10
1930.0,63.0,2.720151902979095e-10
1930.0,64.0,2.720151984245118e-10
1930.0,65.0,2.7201520617893374e-10
1930.0,66.0,2.720152135835597e-10
1930.0,67.0,2.7201522065911634e-10
1930.0,68.0,2.7201522742481755e-10
1930.0,69.0,2.720152338984952e-10
1930.0,70.0,2.7201524009671654e-10
1930.0,71.0,2.720152460348905e-10
1930.0,72.0,2.72015251727363e-10
1930.0,73.0,2.7201525718750474e-10
1930.0,74.0,2.7201526242778873e-10
1930.0,75.0,2.720152674598622e-10
1930.0,76.0,2.7201527229461125e-10
1930.0,77.0,2.720152769422196e-10
1930.0,78.0,2.720152814122223e-10
1930.0,79.0,2.72015285713555e-10
1930.0,80.0,2.7201528985459805e-10
1930.0,81.0,2.7201529384321814e-10
1930.0,82.0,2.7201529768680494e-10
1930.0,83.0,2.720153013923055e-10
1930.0,84.0,2.720153049662564e-10
1930.0,85.0,2.720153084148114e-10
1930.0,86.0,2.720153117437689e-10
1930.0,87.0,2.7201531495859586e-10
1930.0,88.0,2.7201531806445046e-10
1930.0,89.0,2.720153210662027e-10
1930.0,90.0,2.720153239684536e-10
1930.0,91.0,2.720153267755526e-10
1930.0,92.0,2.720153294916143e-10
1930.0,93.0,2.720153321205331e-10
1930.0,94.0,2.7201533466599735e-10
1930.0,95.0,2.7201533713150243e-10
1930.0,96.0,2.720153395203626e-10
1930.0,97.0,2.7201534183572195e-10
1930.0,98.0,2.720153440805653e-10
1930.0,99.0,2.7201534625772735e-10
1930.0,100.0,2.720153483699016e-10
1940.0,10.0,2.7203610532124794e-10
1940.0,11.0,2.7203787457638366e-10
1940.0,12.0,2.7203922026312487e-10
1940.0,13.0,2.720402675376564e-10
1940.0,14.0,2.720410985265437e-10
1940.0,15.0,2.7204176893152367e-10
1940.0,16.0,2.720423176125633e-10
1940.0,17.0,2.7204277234850034e-10
1940.0,18.0,2.7204315342339496e-10
1940.0,19.0,2.720434759283143e-10
1940.0,20.0,2.7204375127869237e-10
1940.0,21.0,2.720439882385421e-10
1940.0,22.0,2.720441936265363e-10
1940.0,23.0,2.7204437281207246e-10
1940.0,24.0,2.720445300697937e-10
1940.0,25.0,2.7204466883691017e-10
1940.0,26.0,2.720447919026239e-10
1940.0,27.0,2.720449015493867e-10
1940.0,28.0,2.7204499965949717e-10
1940.0,29.0,2.7204508779642533e-10
1940.0,30.0,2.7204516726748794e-10
1940.0,31.0,2.7204523917260773e-10
1940.0,32.0,2.720453044425773e-10
1940.0,33.0,2.7204536386933327e-10
1940.0,34.0,2.720454181300923e-10
1940.0,35.0,2.7204546780672987e-10
1940.0,36.0,2.7204551340144543e-10
1940.0,37.0,2.7204555534950475e-10
1940.0,38.0,2.7204559402966614e-10
1940.0,39.0,2.7204562977276075e-10
1940.0,40.0,2.720456628687901e-10
1940.0,41.0,2.7204569357282663e-10
1940.0,42.0,2.7204572210994337e-10
1940.0,43.0,2.7204574867935005e-10
1940.0,44.0,2.7204577345788e-10
1940.0,45.0,2.7204579660293886e-10
1940.0,46.0,2.720458182550113e-10
1940.0,47.0,2.7204583853979775e-10
1940.0,48.0,2.7204585757004267e-10
1940.0,49.0,2.7204587544710496e-10
1940.0,50.0,2.720458922623098e-10
1940.0,51.0,2.720459080981178e-10
1940.0,52.0,2.720459230291376e-10
1940.0,53.0,2.720459371230066e-10
1940.0,54.0,2.7204595044115787e-10
1940.0,55.0,2.7204596303949083e-10
1940.0,56.0,2.720459749689592e-10
1940.0,57.0,2.7204598627608637e-10
1940.0,58.0,2.720459970034202e-10
1940.0,59.0,2.720460071899334e-10
1940.0,60.0,2.7204601687137856e-10
1940.0,61.0,2.720460260806016e-10
1940.0,62.0,2.7204603484782154e-10
1940.0,63.0,2.7204604320087795e-10
1940.0,64.0,2.720460511654527e-10
1940.0,65.0,2.720460587652674e-10
1940.0,66.0,2.7204606602226036e-10
1940.0,67.0,2.72046072956745e-10
1940.0,68.0,2.7204607958755215e-10
1940.0,69.0,2.72046085932158e-10
1940.0,70.0,2.720460920067996e-10
1940.0,71.0,2.720460978265784e-10
1940.0,72.0,2.720461034055548e-10
1940.0,73.0,2.720461087568325e-10
1940.0,74.0,2.72046113892636e-10
1940.0,75.0,2.720461188243803e-10
1940.0,76.0,2.7204612356273436e-10
1940.0,77.0,2.7204612811767884e-10
1940.0,78.0,2.720461324985589e-10
1940.0,79.0,2.7204613671413175e-10
1940.0,80.0,2.7204614077261097e-10
1940.0,81.0,2.720461446817061e-10
1940.0,82.0,2.7204614844865964e-10
1940.0,83.0,2.7204615208028016e-10
1940.0,84.0,2.7204615558297367e-10
1940.0,85.0,2.7204615896277157e-10
1940.0,86.0,2.720461622253564e-10
1940.0,87.0,2.7204616537608633e-10
1940.0,88.0,2.720461684200165e-10
1940.0,89.0,2.7204617136191995e-10
1940.0,90.0,2.720461742063058e-10
1940.0,91.0,2.720461769574371e-10
1940.0,92.0,2.72046179619346e-10
1940.0,93.0,2.720461821958495e-10
1940.0,94.0,2.7204618469056246e-10
1940.0,95.0,2.720461871069103e-10
1940.0,96.0,2.7204618944814143e-10
1940.0,97.0,2.720461917173373e-10
1940.0,98.0,2.7204619391742304e-10
1940.0,99.0,2.7204619605117685e-10
1940.0,100.0,2.720461981212387e-10
1950.0,10.0,2.720661891013003e-10
1950.0,11.0,2.720679232517169e-10
1950.0,12.0,2.7206924223752966e-10
1950.0,13.0,2.7207026873191587e-10
1950.0,14.0,2.720710832320551e-10
1950.0,15.0,2.7207174033453564e-10
1950.0,16.0,2.7207227812830916e-10
1950.0,17.0,2.720727238410472e-10
1950.0,18.0,2.7207309735434406e-10
1950.0,19.0,2.7207341345983425e-10
1950.0,20.0,2.720736833464477e-10
1950.0,21.0,2.720739156043013e-10
1950.0,22.0,2.7207411691677006e-10
1950.0,23.0,2.7207429254671013e-10
1950.0,24.0,2.7207444668394547e-10
1950.0,25.0,2.720745826974831e-10
1950.0,26.0,2.7207470332117997e-10
1950.0,27.0,2.7207481079219805e-10
1950.0,28.0,2.72074906955486e-10
1950.0,29.0,2.7207499334348996e-10
1950.0,30.0,2.7207507123758613e-10
1950.0,31.0,2.720751417158713e-10
1950.0,32.0,2.720752056906686e-10
1950.0,33.0,2.720752639382003e-10
1950.0,34.0,2.7207531712224485e-10
1950.0,35.0,2.720753658131316e-10
1950.0,36.0,2.7207541050309495e-10
1950.0,37.0,2.7207545161876346e-10
1950.0,38.0,2.720754895313799e-10
1950.0,39.0,2.7207552456521053e-10
1950.0,40.0,2.7207555700450244e-10
1950.0,41.0,2.7207558709926656e-10
1950.0,42.0,2.720756150701097e-10
1950.0,43.0,2.7207564111228885e-10
1950.0,44.0,2.7207566539912807e-10
1950.0,45.0,2.7207568808490973e-10
1950.0,46.0,2.720757093073309e-10
1950.0,47.0,2.7207572918959767e-10
1950.0,48.0,2.7207574784221717e-10
1950.0,49.0,2.72075765364537e-10
1950.0,50.0,2.720757818460703e-10
1950.0,51.0,2.720757973676413e-10
1950.0,52.0,2.7207581200237824e-10
1950.0,53.0,2.7207582581657623e-10
1950.0,54.0,2.7207583887044924e-10
1950.0,55.0,2.720758512187878e-10
1950.0,56.0,2.720758629115342e-10
1950.0,57.0,2.720758739942889e-10
1950.0,58.0,2.7207588450875514e-10
1950.0,59.0,2.7207589449313264e-10
1950.0,60.0,2.7207590398246426e-10
1950.0,61.0,2.7207591300894437e-10
1950.0,62.0,2.7207592160219226e-10
1950.0,63.0,2.72075929789495e-10
1950.0,64.0,2.7207593759602487e-10
1950.0,65.0,2.720759450450328e-10
1950.0,66.0,2.720759521580218e-10
1950.0,67.0,2.720759589549021e-10
1950.0,68.0,2.7207596545413086e-10
1950.0,69.0,2.7207597167283764e-10
1950.0,70.0,2.720759776269371e-10
1950.0,71.0,2.720759833312313e-10
1950.0,72.0,2.720759887995013e-10
1950.0,73.0,2.72075994044591e-10
1950.0,74.0,2.7207599907848215e-10
1950.0,75.0,2.7207600391236347e-10
1950.0,76.0,2.7207600855669206e-10
1950.0,77.0,2.720760130212505e-10
1950.0,78.0,2.720760173151986e-10
1950.0,79.0,2.7207602144711976e-10
1950.0,80.0,2.720760254250645e-10
1950.0,81.0,2.7207602925658957e-10
1950.0,82.0,2.720760329487934e-10
1950.0,83.0,2.720760365083499e-10
1950.0,84.0,2.720760399415378e-10
